,Wavelength,V1,V2,Out
121,480,2.2857142857142856,2.2857142857142856,-0.33901562500000004
122,480,2.3469387755102042,2.3469387755102042,-0.339421875
123,480,2.4081632653061225,2.4081632653061225,-0.340171875
124,480,2.4693877551020407,2.4693877551020407,-0.34062499999999996
125,480,2.5306122448979593,2.5306122448979593,-0.342171875
126,480,2.5918367346938775,2.5918367346938775,-0.3425
127,480,2.6530612244897958,2.6530612244897958,-0.3451718749999999
128,480,2.7142857142857144,2.7142857142857144,-0.34578124999999993
129,480,2.7755102040816326,2.7755102040816326,-0.347984375
130,480,2.836734693877551,2.836734693877551,-0.3522812500000001
131,480,2.8979591836734695,2.8979591836734695,-0.3546093750000001
132,480,2.9591836734693877,2.9591836734693877,-0.36071875
133,480,3.020408163265306,3.020408163265306,-0.363375
134,480,3.0816326530612246,3.0816326530612246,-0.3701875000000001
135,480,3.142857142857143,3.142857142857143,-0.37109375
136,480,3.204081632653061,3.204081632653061,-0.37373437499999995
137,480,3.2653061224489797,3.2653061224489797,-0.37445312500000005
138,480,3.326530612244898,3.326530612244898,-0.37407812500000004
139,480,3.387755102040816,3.387755102040816,-0.3696250000000001
140,480,3.4489795918367347,3.4489795918367347,-0.3668125
141,480,3.510204081632653,3.510204081632653,-0.35262499999999997
142,480,3.571428571428571,3.571428571428571,-0.3408437500000001
143,480,3.63265306122449,3.63265306122449,2.047984375
144,480,3.693877551020408,3.693877551020408,2.047984375
145,480,3.7551020408163263,3.7551020408163263,2.047984375
146,480,3.816326530612245,3.816326530612245,2.047984375
147,480,3.877551020408163,3.877551020408163,2.047984375
148,480,3.9387755102040813,3.9387755102040813,2.047984375
149,480,4.0,4.0,2.047984375
150,480,1.0,4.0,-0.3685156249999999
151,480,1.0612244897959184,3.9387755102040813,-0.36773437499999995
152,480,1.1224489795918366,3.877551020408163,-0.36835937500000004
153,480,1.183673469387755,3.816326530612245,-0.3687031249999999
154,480,1.2448979591836735,3.7551020408163263,-0.36868750000000006
155,480,1.306122448979592,3.693877551020408,-0.3683281250000001
156,480,1.3673469387755102,3.63265306122449,-0.367703125
157,480,1.4285714285714286,3.571428571428571,-0.36678125000000006
158,480,1.489795918367347,3.510204081632653,-0.36554687499999994
159,480,1.5510204081632653,3.4489795918367347,-0.36407812500000003
160,480,1.6122448979591837,3.387755102040816,-0.36226562500000004
161,480,1.6734693877551021,3.326530612244898,-0.36039062499999996
162,480,1.7346938775510203,3.2653061224489797,-0.35824999999999996
163,480,1.7959183673469388,3.204081632653061,-0.35635937500000003
164,480,1.8571428571428572,3.142857142857143,-0.35410937499999995
165,480,1.9183673469387754,3.0816326530612246,-0.35292187500000005
166,480,1.9795918367346939,3.020408163265306,-0.3500000000000001
167,480,2.0408163265306123,2.9591836734693877,-0.3480937500000001
168,480,2.1020408163265305,2.8979591836734695,-0.34634374999999995
169,480,2.163265306122449,2.836734693877551,-0.345
170,480,2.2244897959183674,2.7755102040816326,-0.3439531250000001
171,480,2.2857142857142856,2.7142857142857144,-0.34295312499999997
172,480,2.3469387755102042,2.6530612244897958,-0.34259375000000003
173,480,2.4081632653061225,2.5918367346938775,-0.34187499999999993
174,480,2.4693877551020407,2.5306122448979593,-0.34221875
175,480,2.5306122448979593,2.4693877551020407,-0.34215624999999994
176,480,2.5918367346938775,2.4081632653061225,-0.34224999999999994
177,480,2.6530612244897958,2.3469387755102042,-0.34353125000000007
178,480,2.7142857142857144,2.2857142857142856,-0.343984375
179,480,2.7755102040816326,2.2244897959183674,-0.34667187499999996
180,480,2.836734693877551,2.163265306122449,-0.347890625
181,480,2.8979591836734695,2.1020408163265305,-0.35457812499999997
182,480,2.9591836734693877,2.0408163265306123,-0.3548906249999999
183,480,3.020408163265306,1.9795918367346939,-0.36245312500000004
184,480,3.0816326530612246,1.9183673469387754,-0.36239062499999997
185,480,3.142857142857143,1.8571428571428572,-0.365375
186,480,3.204081632653061,1.7959183673469388,-0.3679062500000001
187,480,3.2653061224489797,1.7346938775510203,-0.36801562499999996
188,480,3.326530612244898,1.6734693877551021,-0.3668437499999999
189,480,3.387755102040816,1.6122448979591837,-0.36573437499999994
190,480,3.4489795918367347,1.5510204081632653,-0.355328125
191,480,3.510204081632653,1.489795918367347,-0.3553124999999999
192,480,3.571428571428571,1.4285714285714286,-0.32504687499999996
193,480,3.63265306122449,1.3673469387755102,-0.322546875
194,480,3.693877551020408,1.306122448979592,0.0600625
195,480,3.7551020408163263,1.2448979591836735,2.047984375
196,480,3.816326530612245,1.183673469387755,2.047984375
197,480,3.877551020408163,1.1224489795918366,2.047984375
198,480,3.9387755102040813,1.0612244897959184,2.047984375
199,480,4.0,1.0,2.047984375
